地域,X,Y,種別,名称,★,MAP,自動出兵SC,備考
北西,-1088,1208,砦(cw2),長安：北東砦7,★3,https://c2.3gokushi.jp/map.php?x=-1088&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1088&y=1208,
北西,-1088,1208,砦(em6),長安：北東砦7,★3,https://c2.3gokushi.jp/map.php?x=-1088&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1088&y=1208,
北西,-1064,1208,砦(cw2),長安：北東砦6,★3,https://c2.3gokushi.jp/map.php?x=-1064&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1064&y=1208,
北西,-1064,1208,砦(em6),長安：北東砦6,★3,https://c2.3gokushi.jp/map.php?x=-1064&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1064&y=1208,
北西,-1052,1208,砦(cw2),長安：北東砦5,★3,https://c2.3gokushi.jp/map.php?x=-1052&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1052&y=1208,
北西,-1052,1208,砦(em6),長安：北東砦5,★3,https://c2.3gokushi.jp/map.php?x=-1052&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1052&y=1208,
北西,-1040,1208,砦(cw2),長安：北東砦4,★3,https://c2.3gokushi.jp/map.php?x=-1040&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1040&y=1208,
北西,-1040,1208,砦(em6),長安：北東砦4,★3,https://c2.3gokushi.jp/map.php?x=-1040&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1040&y=1208,
北西,-1016,1208,砦(cw2),長安：北東砦3,★3,https://c2.3gokushi.jp/map.php?x=-1016&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=1208,
北西,-1016,1208,砦(em6),長安：北東砦3,★3,https://c2.3gokushi.jp/map.php?x=-1016&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=1208,
北西,-1004,1208,砦(cw2),長安：北東砦2,★3,https://c2.3gokushi.jp/map.php?x=-1004&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1004&y=1208,
北西,-1004,1208,砦(em6),長安：北東砦2,★3,https://c2.3gokushi.jp/map.php?x=-1004&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1004&y=1208,
北西,-992,1208,砦(cw2),長安：北東砦1,★3,https://c2.3gokushi.jp/map.php?x=-992&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=1208,
北西,-992,1208,砦(em6),長安：北東砦1,★3,https://c2.3gokushi.jp/map.php?x=-992&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=1208,
北西,-950,1208,砦(em6),北西砦1119,★2,https://c2.3gokushi.jp/map.php?x=-950&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-950&y=1208,
北西,-856,1208,砦(cw2),北西砦1002,★1,https://c2.3gokushi.jp/map.php?x=-856&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-856&y=1208,
北西,-726,1208,砦(em6),北西砦849,★3,https://c2.3gokushi.jp/map.php?x=-726&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-726&y=1208,
北西,-642,1208,砦(em6),北西砦735,★4,https://c2.3gokushi.jp/map.php?x=-642&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-642&y=1208,
北西,-416,1208,砦(em6),北西砦470,★1,https://c2.3gokushi.jp/map.php?x=-416&y=1208,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-416&y=1208,
北西,-943,1207,砦(cw2),北西砦1114,★5,https://c2.3gokushi.jp/map.php?x=-943&y=1207,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-943&y=1207,
北西,-906,1207,砦(cw2),北西砦1057,★1,https://c2.3gokushi.jp/map.php?x=-906&y=1207,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-906&y=1207,
北西,-815,1207,砦(cw2),北西砦947,★2,https://c2.3gokushi.jp/map.php?x=-815&y=1207,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-815&y=1207,
北西,-678,1207,砦(cw2),北西砦788,★3,https://c2.3gokushi.jp/map.php?x=-678&y=1207,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-678&y=1207,
北西,-506,1207,砦(cw2),北西砦577,★4,https://c2.3gokushi.jp/map.php?x=-506&y=1207,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-506&y=1207,
北西,-773,1206,砦(cw2),北西砦897,★1,https://c2.3gokushi.jp/map.php?x=-773&y=1206,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-773&y=1206,
北西,-503,1206,砦(em6),北西砦582,★1,https://c2.3gokushi.jp/map.php?x=-503&y=1206,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-503&y=1206,
北西,-1208,1196,砦(cw2),長安：北西砦44,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=1196,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=1196,
北西,-1208,1196,砦(em6),長安：北西砦44,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=1196,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=1196,
北西,-992,1196,砦(cw2),長安：北東砦31,★3,https://c2.3gokushi.jp/map.php?x=-992&y=1196,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=1196,
北西,-992,1196,砦(em6),長安：北東砦31,★3,https://c2.3gokushi.jp/map.php?x=-992&y=1196,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=1196,
北西,-1228,1192,砦(em6),北西砦1387,★3,https://c2.3gokushi.jp/map.php?x=-1228&y=1192,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1228&y=1192,
北西,-704,1192,砦(cw2),北西砦816,★1,https://c2.3gokushi.jp/map.php?x=-704&y=1192,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-704&y=1192,
北西,-659,1192,砦(em6),北西砦763,★1,https://c2.3gokushi.jp/map.php?x=-659&y=1192,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-659&y=1192,
北西,-617,1192,砦(em6),北西砦709,★2,https://c2.3gokushi.jp/map.php?x=-617&y=1192,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-617&y=1192,
北西,-481,1192,砦(em6),北西砦556,★3,https://c2.3gokushi.jp/map.php?x=-481&y=1192,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-481&y=1192,
北西,-436,1192,砦(em6),北西砦498,★4,https://c2.3gokushi.jp/map.php?x=-436&y=1192,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-436&y=1192,
北西,-967,1191,砦(cw2),北西砦1142,★3,https://c2.3gokushi.jp/map.php?x=-967&y=1191,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-967&y=1191,
北西,-925,1191,砦(em6),北西砦1089,★5,https://c2.3gokushi.jp/map.php?x=-925&y=1191,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-925&y=1191,
北西,-568,1191,砦(em6),北西砦658,★4,https://c2.3gokushi.jp/map.php?x=-568&y=1191,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-568&y=1191,
北西,-927,1190,砦(cw2),北西砦1084,★5,https://c2.3gokushi.jp/map.php?x=-927&y=1190,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-927&y=1190,
北西,-876,1190,砦(cw2),北西砦1029,★1,https://c2.3gokushi.jp/map.php?x=-876&y=1190,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-876&y=1190,
北西,-528,1190,砦(em6),北西砦607,★1,https://c2.3gokushi.jp/map.php?x=-528&y=1190,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-528&y=1190,
北西,-1277,1189,砦(em6),北西砦1440,★3,https://c2.3gokushi.jp/map.php?x=-1277&y=1189,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1277&y=1189,
北西,-967,1189,砦(em6),北西砦1147,★1,https://c2.3gokushi.jp/map.php?x=-967&y=1189,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-967&y=1189,
北西,-614,1189,砦(cw2),北西砦704,★1,https://c2.3gokushi.jp/map.php?x=-614&y=1189,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-614&y=1189,
北西,-569,1188,砦(cw2),北西砦653,★1,https://c2.3gokushi.jp/map.php?x=-569&y=1188,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-569&y=1188,
北西,-1277,1187,砦(cw2),北西砦1435,★5,https://c2.3gokushi.jp/map.php?x=-1277&y=1187,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1277&y=1187,
北西,-836,1187,砦(cw2),北西砦974,★5,https://c2.3gokushi.jp/map.php?x=-836&y=1187,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-836&y=1187,
北西,-794,1187,砦(cw2),北西砦921,★2,https://c2.3gokushi.jp/map.php?x=-794&y=1187,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-794&y=1187,
北西,-790,1187,砦(em6),北西砦926,★2,https://c2.3gokushi.jp/map.php?x=-790&y=1187,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-790&y=1187,
北西,-750,1187,砦(cw2),北西砦869,★2,https://c2.3gokushi.jp/map.php?x=-750&y=1187,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-750&y=1187,
北西,-832,1186,砦(em6),北西砦979,★3,https://c2.3gokushi.jp/map.php?x=-832&y=1186,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-832&y=1186,
北西,-701,1186,砦(em6),北西砦821,★3,https://c2.3gokushi.jp/map.php?x=-701&y=1186,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-701&y=1186,
北西,-530,1186,砦(cw2),北西砦602,★3,https://c2.3gokushi.jp/map.php?x=-530&y=1186,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-530&y=1186,
北西,-438,1186,砦(cw2),北西砦493,★5,https://c2.3gokushi.jp/map.php?x=-438&y=1186,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-438&y=1186,
北西,-746,1185,砦(em6),北西砦874,★3,https://c2.3gokushi.jp/map.php?x=-746&y=1185,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-746&y=1185,
北西,-1230,1184,砦(cw2),北西砦1382,★5,https://c2.3gokushi.jp/map.php?x=-1230&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1230&y=1184,
北西,-1208,1184,砦(cw2),長安：北西砦45,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=1184,
北西,-1208,1184,砦(em6),長安：北西砦45,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=1184,
北西,-1184,1184,砦(cw2),長安：北西砦68,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=1184,
北西,-1184,1184,砦(em6),長安：北西砦68,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=1184,
北西,-1172,1184,砦(cw2),長安：北西砦67,★4,https://c2.3gokushi.jp/map.php?x=-1172&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1172&y=1184,
北西,-1172,1184,砦(em6),長安：北西砦67,★4,https://c2.3gokushi.jp/map.php?x=-1172&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1172&y=1184,
北西,-1160,1184,砦(cw2),長安：北西砦66,★4,https://c2.3gokushi.jp/map.php?x=-1160&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1160&y=1184,
北西,-1160,1184,砦(em6),長安：北西砦66,★4,https://c2.3gokushi.jp/map.php?x=-1160&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1160&y=1184,
北西,-1136,1184,砦(cw2),長安：北西砦65,★4,https://c2.3gokushi.jp/map.php?x=-1136&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1136&y=1184,
北西,-1136,1184,砦(em6),長安：北西砦65,★4,https://c2.3gokushi.jp/map.php?x=-1136&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1136&y=1184,
北西,-1124,1184,砦(cw2),長安：北西砦64,★4,https://c2.3gokushi.jp/map.php?x=-1124&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1124&y=1184,
北西,-1124,1184,砦(em6),長安：北西砦64,★4,https://c2.3gokushi.jp/map.php?x=-1124&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1124&y=1184,
北西,-1112,1184,砦(cw2),長安：北西砦63,★4,https://c2.3gokushi.jp/map.php?x=-1112&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1112&y=1184,
北西,-1112,1184,砦(em6),長安：北西砦63,★4,https://c2.3gokushi.jp/map.php?x=-1112&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1112&y=1184,
北西,-1088,1184,砦(cw2),長安：北東砦62,★4,https://c2.3gokushi.jp/map.php?x=-1088&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1088&y=1184,
北西,-1088,1184,砦(em6),長安：北東砦62,★4,https://c2.3gokushi.jp/map.php?x=-1088&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1088&y=1184,
北西,-1076,1184,砦(cw2),長安：北東砦61,★4,https://c2.3gokushi.jp/map.php?x=-1076&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1076&y=1184,
北西,-1076,1184,砦(em6),長安：北東砦61,★4,https://c2.3gokushi.jp/map.php?x=-1076&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1076&y=1184,
北西,-1064,1184,砦(cw2),長安：北東砦60,★4,https://c2.3gokushi.jp/map.php?x=-1064&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1064&y=1184,
北西,-1064,1184,砦(em6),長安：北東砦60,★4,https://c2.3gokushi.jp/map.php?x=-1064&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1064&y=1184,
北西,-1040,1184,砦(cw2),長安：北東砦59,★4,https://c2.3gokushi.jp/map.php?x=-1040&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1040&y=1184,
北西,-1040,1184,砦(em6),長安：北東砦59,★4,https://c2.3gokushi.jp/map.php?x=-1040&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1040&y=1184,
北西,-1028,1184,砦(cw2),長安：北東砦58,★4,https://c2.3gokushi.jp/map.php?x=-1028&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1028&y=1184,
北西,-1028,1184,砦(em6),長安：北東砦58,★4,https://c2.3gokushi.jp/map.php?x=-1028&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1028&y=1184,
北西,-1016,1184,砦(cw2),長安：北東砦57,★4,https://c2.3gokushi.jp/map.php?x=-1016&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=1184,
北西,-1016,1184,砦(em6),長安：北東砦57,★4,https://c2.3gokushi.jp/map.php?x=-1016&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=1184,
北西,-992,1184,砦(cw2),長安：北東砦32,★3,https://c2.3gokushi.jp/map.php?x=-992&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=1184,
北西,-992,1184,砦(em6),長安：北東砦32,★3,https://c2.3gokushi.jp/map.php?x=-992&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=1184,
北西,-883,1184,砦(em6),北西砦1034,★2,https://c2.3gokushi.jp/map.php?x=-883&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-883&y=1184,
北西,-656,1184,砦(cw2),北西砦758,★2,https://c2.3gokushi.jp/map.php?x=-656&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-656&y=1184,
北西,-480,1184,砦(cw2),北西砦551,★3,https://c2.3gokushi.jp/map.php?x=-480&y=1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-480&y=1184,
北西,-1184,1172,砦(cw2),長安：北西砦91,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=1172,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=1172,
北西,-1184,1172,砦(em6),長安：北西砦91,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=1172,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=1172,
北西,-1016,1172,砦(cw2),長安：北東砦81,★4,https://c2.3gokushi.jp/map.php?x=-1016&y=1172,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=1172,
北西,-1016,1172,砦(em6),長安：北東砦81,★4,https://c2.3gokushi.jp/map.php?x=-1016&y=1172,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=1172,
北西,-766,1170,砦(em6),北西砦901,★4,https://c2.3gokushi.jp/map.php?x=-766&y=1170,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-766&y=1170,
北西,-634,1170,砦(em6),北西砦734,★1,https://c2.3gokushi.jp/map.php?x=-634&y=1170,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-634&y=1170,
北西,-458,1170,砦(em6),北西砦527,★3,https://c2.3gokushi.jp/map.php?x=-458&y=1170,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-458&y=1170,
北西,-686,1169,砦(cw2),北西砦787,★3,https://c2.3gokushi.jp/map.php?x=-686&y=1169,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-686&y=1169,
北西,-594,1169,砦(em6),北西砦683,★1,https://c2.3gokushi.jp/map.php?x=-594&y=1169,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-594&y=1169,
北西,-905,1168,砦(em6),北西砦1061,★5,https://c2.3gokushi.jp/map.php?x=-905&y=1168,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-905&y=1168,
北西,-416,1168,砦(cw2),北西砦464,★3,https://c2.3gokushi.jp/map.php?x=-416&y=1168,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-416&y=1168,
北西,-950,1167,砦(cw2),北西砦1113,★2,https://c2.3gokushi.jp/map.php?x=-950&y=1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-950&y=1167,
北西,-898,1167,砦(cw2),北西砦1056,★3,https://c2.3gokushi.jp/map.php?x=-898&y=1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-898&y=1167,
北西,-818,1167,砦(em6),北西砦951,★3,https://c2.3gokushi.jp/map.php?x=-818&y=1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-818&y=1167,
北西,-727,1167,砦(em6),北西砦848,★1,https://c2.3gokushi.jp/map.php?x=-727&y=1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-727&y=1167,
北西,-686,1167,砦(em6),北西砦792,★2,https://c2.3gokushi.jp/map.php?x=-686&y=1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-686&y=1167,
北西,-641,1167,砦(cw2),北西砦729,★2,https://c2.3gokushi.jp/map.php?x=-641&y=1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-641&y=1167,
北西,-509,1167,砦(em6),北西砦581,★2,https://c2.3gokushi.jp/map.php?x=-509&y=1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-509&y=1167,
北西,-414,1167,砦(em6),北西砦469,★1,https://c2.3gokushi.jp/map.php?x=-414&y=1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-414&y=1167,
北西,-1252,1166,砦(cw2),北西砦1408,★3,https://c2.3gokushi.jp/map.php?x=-1252&y=1166,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1252&y=1166,
北西,-1250,1166,砦(em6),北西砦1413,★2,https://c2.3gokushi.jp/map.php?x=-1250&y=1166,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1250&y=1166,
北西,-862,1166,砦(cw2),北西砦1001,★5,https://c2.3gokushi.jp/map.php?x=-862&y=1166,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-862&y=1166,
北西,-818,1166,砦(cw2),北西砦946,★3,https://c2.3gokushi.jp/map.php?x=-818&y=1166,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-818&y=1166,
北西,-507,1166,砦(cw2),北西砦576,★1,https://c2.3gokushi.jp/map.php?x=-507&y=1166,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-507&y=1166,
北西,-458,1165,砦(cw2),北西砦522,★2,https://c2.3gokushi.jp/map.php?x=-458&y=1165,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-458&y=1165,
北西,-945,1164,砦(em6),北西砦1118,★1,https://c2.3gokushi.jp/map.php?x=-945&y=1164,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-945&y=1164,
北西,-726,1164,砦(cw2),北西砦843,★1,https://c2.3gokushi.jp/map.php?x=-726&y=1164,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-726&y=1164,
北西,-773,1163,砦(cw2),北西砦896,★1,https://c2.3gokushi.jp/map.php?x=-773&y=1163,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-773&y=1163,
北西,-859,1162,砦(em6),北西砦1006,★1,https://c2.3gokushi.jp/map.php?x=-859&y=1162,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-859&y=1162,
北西,-595,1162,砦(cw2),北西砦678,★4,https://c2.3gokushi.jp/map.php?x=-595&y=1162,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-595&y=1162,
北西,-552,1162,砦(cw2),北西砦627,★2,https://c2.3gokushi.jp/map.php?x=-552&y=1162,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-552&y=1162,
北西,-552,1162,砦(em6),北西砦632,★4,https://c2.3gokushi.jp/map.php?x=-552&y=1162,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-552&y=1162,
北西,-1208,1160,砦(cw2),長安：北西砦46,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=1160,
北西,-1208,1160,砦(em6),長安：北西砦46,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=1160,
北西,-1184,1160,砦(cw2),長安：北西砦92,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=1160,
北西,-1184,1160,砦(em6),長安：北西砦92,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=1160,
北西,-1160,1160,砦(cw2),長安：北西砦109,★5,https://c2.3gokushi.jp/map.php?x=-1160&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1160&y=1160,
北西,-1160,1160,砦(em6),長安：北西砦109,★5,https://c2.3gokushi.jp/map.php?x=-1160&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1160&y=1160,
北西,-1148,1160,砦(cw2),長安：北西砦108,★5,https://c2.3gokushi.jp/map.php?x=-1148&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1148&y=1160,
北西,-1148,1160,砦(em6),長安：北西砦108,★5,https://c2.3gokushi.jp/map.php?x=-1148&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1148&y=1160,
北西,-1136,1160,砦(cw2),長安：北西砦107,★5,https://c2.3gokushi.jp/map.php?x=-1136&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1136&y=1160,
北西,-1136,1160,砦(em6),長安：北西砦107,★5,https://c2.3gokushi.jp/map.php?x=-1136&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1136&y=1160,
北西,-1112,1160,砦(cw2),長安：北西砦106,★5,https://c2.3gokushi.jp/map.php?x=-1112&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1112&y=1160,
北西,-1112,1160,砦(em6),長安：北西砦106,★5,https://c2.3gokushi.jp/map.php?x=-1112&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1112&y=1160,
北西,-1100,1160,砦(cw2),長安：北東砦105,★5,https://c2.3gokushi.jp/map.php?x=-1100&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1100&y=1160,
北西,-1100,1160,砦(em6),長安：北東砦105,★5,https://c2.3gokushi.jp/map.php?x=-1100&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1100&y=1160,
北西,-1088,1160,砦(cw2),長安：北東砦104,★5,https://c2.3gokushi.jp/map.php?x=-1088&y=1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1088&y=1160,
