npc_name,strategy_status,level,base1_x,base1_y,base2_x,base2_y,adjacency,lord_name,scheduled_time,comment,updated_by,event_id
南東砦714,未攻略,1,641,-240,,,,,,,,e1
南東砦715,未攻略,1,642,-285,,,,,,,,e1
南東砦716,未攻略,3,635,-327,,,,,,,,e1
南東砦717,未攻略,2,638,-371,,,,,,,,e1
南東砦734,未攻略,2,657,-41,,,,,,,,e1
南東砦735,未攻略,2,660,-86,,,,,,,,e1
南東砦736,未攻略,4,659,-134,,,,,,,,e1
南東砦737,未攻略,2,659,-173,,,,,,,,e1
南東砦738,未攻略,3,657,-216,,,,,,,,e1
南東砦739,未攻略,1,661,-264,,,,,,,,e1
南東砦740,未攻略,2,661,-312,,,,,,,,e1
南東砦741,未攻略,3,663,-351,,,,,,,,e1
南東砦742,未攻略,2,656,-399,,,,,,,,e1
南東砦763,未攻略,4,686,-23,,,,,,,,e1
南東砦764,未攻略,3,680,-67,,,,,,,,e1
南東砦765,未攻略,2,682,-108,,,,,,,,e1
南東砦766,未攻略,3,686,-150,,,,,,,,e1
南東砦767,未攻略,3,678,-199,,,,,,,,e1
南東砦768,未攻略,2,685,-241,,,,,,,,e1
南東砦769,未攻略,4,683,-286,,,,,,,,e1
南東砦770,未攻略,1,681,-329,,,,,,,,e1
南東砦771,未攻略,4,684,-375,,,,,,,,e1
南東砦792,未攻略,4,704,-48,,,,,,,,e1
南東砦793,未攻略,3,704,-87,,,,,,,,e1
南東砦794,未攻略,1,702,-130,,,,,,,,e1
南東砦795,未攻略,3,706,-172,,,,,,,,e1
南東砦796,未攻略,1,703,-221,,,,,,,,e1
南東砦797,未攻略,1,704,-261,,,,,,,,e1
南東砦798,未攻略,2,707,-304,,,,,,,,e1
南東砦799,未攻略,5,708,-356,,,,,,,,e1
南東砦8,未攻略,2,1013,-1,,,,,,,,e1
南東砦800,未攻略,1,707,-396,,,,,,,,e1
南東砦821,未攻略,3,722,-26,,,,,,,,e1
南東砦822,未攻略,3,730,-70,,,,,,,,e1
南東砦823,未攻略,4,726,-106,,,,,,,,e1
南東砦824,未攻略,2,730,-151,,,,,,,,e1
南東砦825,未攻略,4,722,-201,,,,,,,,e1
南東砦826,未攻略,3,727,-240,,,,,,,,e1
南東砦827,未攻略,2,724,-284,,,,,,,,e1
南東砦828,未攻略,1,730,-332,,,,,,,,e1
南東砦829,未攻略,5,725,-372,,,,,,,,e1
南東砦848,未攻略,1,748,-43,,,,,,,,e1
南東砦849,未攻略,5,747,-91,,,,,,,,e1
南東砦850,未攻略,2,747,-131,,,,,,,,e1
南東砦851,未攻略,1,745,-180,,,,,,,,e1
南東砦852,未攻略,3,746,-220,,,,,,,,e1
南東砦853,未攻略,5,747,-265,,,,,,,,e1
南東砦854,未攻略,5,751,-304,,,,,,,,e1
南東砦855,未攻略,2,744,-352,,,,,,,,e1
南東砦856,未攻略,1,745,-392,,,,,,,,e1
南東砦874,未攻略,4,771,-25,,,,,,,,e1
南東砦875,未攻略,2,771,-64,,,,,,,,e1
南東砦876,未攻略,5,768,-111,,,,,,,,e1
南東砦877,未攻略,1,774,-152,,,,,,,,e1
南東砦878,未攻略,3,770,-198,,,,,,,,e1
南東砦879,未攻略,2,771,-238,,,,,,,,e1
南東砦880,未攻略,1,768,-290,,,,,,,,e1
南東砦881,未攻略,3,773,-328,,,,,,,,e1
南東砦882,未攻略,3,767,-374,,,,,,,,e1
南東砦901,未攻略,1,796,-90,,,,,,,,e1
南東砦902,未攻略,2,788,-135,,,,,,,,e1
南東砦903,未攻略,2,795,-180,,,,,,,,e1
南東砦904,未攻略,2,789,-219,,,,,,,,e1
南東砦905,未攻略,1,792,-266,,,,,,,,e1
南東砦906,未攻略,1,794,-309,,,,,,,,e1
南東砦907,未攻略,1,790,-350,,,,,,,,e1
南東砦908,未攻略,5,796,-395,,,,,,,,e1
南東砦926,未攻略,3,815,-110,,,,,,,,e1
南東砦927,未攻略,5,815,-156,,,,,,,,e1
南東砦928,未攻略,5,817,-198,,,,,,,,e1
南東砦929,未攻略,2,811,-244,,,,,,,,e1
南東砦930,未攻略,4,816,-284,,,,,,,,e1
南東砦931,未攻略,1,813,-333,,,,,,,,e1
南東砦932,未攻略,4,818,-374,,,,,,,,e1
南東砦951,未攻略,1,840,-85,,,,,,,,e1
南東砦952,未攻略,3,834,-133,,,,,,,,e1
南東砦953,未攻略,4,836,-172,,,,,,,,e1
南東砦954,未攻略,1,837,-222,,,,,,,,e1
南東砦955,未攻略,1,840,-264,,,,,,,,e1
南東砦956,未攻略,2,837,-307,,,,,,,,e1
南東砦957,未攻略,3,836,-354,,,,,,,,e1
南東砦958,未攻略,3,839,-400,,,,,,,,e1
南東砦979,未攻略,3,856,-108,,,,,,,,e1
南東砦980,未攻略,1,859,-155,,,,,,,,e1
南東砦981,未攻略,4,856,-194,,,,,,,,e1
南東砦982,未攻略,1,861,-238,,,,,,,,e1
南東砦983,未攻略,5,859,-285,,,,,,,,e1
南東砦984,未攻略,1,861,-334,,,,,,,,e1
南東砦985,未攻略,2,859,-373,,,,,,,,e1
北東砦1000,未攻略,3,876,178,,,,,,,,e1
北東砦1001,未攻略,5,882,223,,,,,,,,e1
北東砦1002,未攻略,3,880,264,,,,,,,,e1
北東砦1003,未攻略,2,876,309,,,,,,,,e1
北東砦1004,未攻略,2,880,349,,,,,,,,e1
北東砦1005,未攻略,2,876,392,,,,,,,,e1
北東砦1026,未攻略,2,902,107,,,,,,,,e1
北東砦1027,未攻略,3,905,157,,,,,,,,e1
北東砦1028,未攻略,5,899,202,,,,,,,,e1
北東砦1029,未攻略,1,899,241,,,,,,,,e1
北東砦1030,未攻略,3,898,283,,,,,,,,e1
北東砦1031,未攻略,4,904,329,,,,,,,,e1
北東砦1032,未攻略,4,901,376,,,,,,,,e1
北東砦1053,未攻略,5,927,88,,,,,,,,e1
北東砦1054,未攻略,1,923,136,,,,,,,,e1
北東砦1055,未攻略,2,923,178,,,,,,,,e1
北東砦1056,未攻略,3,922,220,,,,,,,,e1
北東砦1057,未攻略,2,927,261,,,,,,,,e1
北東砦1058,未攻略,5,927,308,,,,,,,,e1
北東砦1059,未攻略,1,928,355,,,,,,,,e1
北東砦1060,未攻略,2,926,398,,,,,,,,e1
北東砦1081,未攻略,1,945,25,,,,,,,,e1
北東砦1082,未攻略,2,943,64,,,,,,,,e1
北東砦1083,未攻略,5,948,109,,,,,,,,e1
北東砦1084,未攻略,3,942,158,,,,,,,,e1
北東砦1085,未攻略,1,944,194,,,,,,,,e1
北東砦1086,未攻略,3,947,238,,,,,,,,e1
北東砦1087,未攻略,1,950,285,,,,,,,,e1
北東砦1088,未攻略,1,947,326,,,,,,,,e1
北東砦1089,未攻略,3,948,378,,,,,,,,e1
北東砦1110,未攻略,4,964,40,,,,,,,,e1
北東砦1111,未攻略,5,967,90,,,,,,,,e1
北東砦1112,未攻略,2,966,133,,,,,,,,e1
北東砦1113,未攻略,2,964,173,,,,,,,,e1
北東砦1114,未攻略,2,968,216,,,,,,,,e1
北東砦1115,未攻略,1,970,268,,,,,,,,e1
北東砦1116,未攻略,5,970,307,,,,,,,,e1
北東砦1117,未攻略,1,971,348,,,,,,,,e1
北東砦1118,未攻略,3,965,395,,,,,,,,e1
北東砦1139,未攻略,1,989,23,,,,,,,,e1
北東砦1140,未攻略,2,989,69,,,,,,,,e1
北東砦1141,未攻略,1,988,111,,,,,,,,e1
北東砦1142,未攻略,5,990,151,,,,,,,,e1
北東砦1143,未攻略,1,994,200,,,,,,,,e1
北東砦1144,未攻略,3,986,244,,,,,,,,e1
北東砦1145,未攻略,1,989,284,,,,,,,,e1
北東砦1146,未攻略,3,988,326,,,,,,,,e1
北東砦1147,未攻略,1,988,374,,,,,,,,e1
北東砦1162,未攻略,5,1012,47,,,,,,,,e1
北東砦1163,未攻略,1,1015,91,,,,,,,,e1
北東砦1164,未攻略,3,1011,136,,,,,,,,e1
北東砦1165,未攻略,1,1016,176,,,,,,,,e1
北東砦1166,未攻略,4,1009,218,,,,,,,,e1
北東砦1167,未攻略,3,1008,262,,,,,,,,e1
北東砦1168,未攻略,4,1008,306,,,,,,,,e1
北東砦1169,未攻略,2,1008,356,,,,,,,,e1
北東砦1170,未攻略,3,1009,396,,,,,,,,e1
北東砦1186,未攻略,3,1034,24,,,,,,,,e1
北東砦1187,未攻略,3,1032,63,,,,,,,,e1
北東砦1188,未攻略,1,1032,106,,,,,,,,e1
北東砦1189,未攻略,3,1037,157,,,,,,,,e1
北東砦1190,未攻略,5,1035,196,,,,,,,,e1
北東砦1191,未攻略,2,1037,240,,,,,,,,e1
北東砦1192,未攻略,5,1037,288,,,,,,,,e1
北東砦1193,未攻略,1,1038,329,,,,,,,,e1
北東砦1194,未攻略,2,1035,377,,,,,,,,e1
北東砦1209,未攻略,5,1052,134,,,,,,,,e1
北東砦1210,未攻略,1,1058,176,,,,,,,,e1
北東砦1211,未攻略,1,1059,216,,,,,,,,e1
北東砦1212,未攻略,3,1053,268,,,,,,,,e1
北東砦1213,未攻略,3,1054,309,,,,,,,,e1
北東砦1214,未攻略,3,1056,355,,,,,,,,e1
北東砦1215,未攻略,2,1059,396,,,,,,,,e1
北東砦1229,未攻略,3,1082,154,,,,,,,,e1
北東砦1230,未攻略,3,1076,195,,,,,,,,e1
北東砦1231,未攻略,1,1080,241,,,,,,,,e1
北東砦1232,未攻略,4,1079,287,,,,,,,,e1
北東砦1233,未攻略,5,1082,329,,,,,,,,e1
北東砦1234,未攻略,3,1079,371,,,,,,,,e1
北東砦1246,未攻略,3,1098,134,,,,,,,,e1
北東砦1247,未攻略,5,1101,312,,,,,,,,e1
北東砦1248,未攻略,2,1098,354,,,,,,,,e1
北東砦1249,未攻略,3,1098,393,,,,,,,,e1
北東砦1263,未攻略,5,1118,158,,,,,,,,e1
北東砦1264,未攻略,2,1125,285,,,,,,,,e1
北東砦1265,未攻略,1,1124,331,,,,,,,,e1
北東砦1266,未攻略,2,1120,378,,,,,,,,e1
北東砦1278,未攻略,1,1148,128,,,,,,,,e1
北東砦1279,未攻略,1,1144,308,,,,,,,,e1
北東砦1280,未攻略,2,1143,355,,,,,,,,e1
北東砦1281,未攻略,1,1143,393,,,,,,,,e1
北東砦1295,未攻略,4,1169,157,,,,,,,,e1
北東砦1296,未攻略,1,1163,288,,,,,,,,e1
北東砦1297,未攻略,1,1165,328,,,,,,,,e1
北東砦1298,未攻略,2,1164,377,,,,,,,,e1
北東砦1313,未攻略,1,1185,136,,,,,,,,e1
北東砦1314,未攻略,3,1186,307,,,,,,,,e1
北東砦1315,未攻略,5,1192,350,,,,,,,,e1
北東砦1316,未攻略,4,1190,394,,,,,,,,e1
北東砦1332,未攻略,3,1210,153,,,,,,,,e1
北東砦1333,未攻略,4,1207,201,,,,,,,,e1
北東砦1334,未攻略,1,1210,242,,,,,,,,e1
北東砦1335,未攻略,2,1213,286,,,,,,,,e1
北東砦1336,未攻略,1,1212,333,,,,,,,,e1
北東砦1337,未攻略,1,1209,377,,,,,,,,e1
北東砦1352,未攻略,3,1236,128,,,,,,,,e1
北東砦1353,未攻略,5,1235,172,,,,,,,,e1
北東砦1354,未攻略,5,1233,222,,,,,,,,e1
北東砦1355,未攻略,5,1232,267,,,,,,,,e1
北東砦1356,未攻略,3,1232,310,,,,,,,,e1
北東砦1357,未攻略,1,1234,348,,,,,,,,e1
北東砦1358,未攻略,1,1228,398,,,,,,,,e1
北東砦1379,未攻略,2,1250,158,,,,,,,,e1
北東砦1380,未攻略,2,1256,195,,,,,,,,e1
北東砦1381,未攻略,3,1251,240,,,,,,,,e1
北東砦1382,未攻略,3,1253,290,,,,,,,,e1
北東砦1383,未攻略,1,1250,331,,,,,,,,e1
北東砦1384,未攻略,3,1256,370,,,,,,,,e1
北東砦1405,未攻略,5,1280,136,,,,,,,,e1
北東砦1406,未攻略,3,1279,180,,,,,,,,e1
北東砦1407,未攻略,1,1275,216,,,,,,,,e1
北東砦1408,未攻略,3,1278,265,,,,,,,,e1
北東砦1409,未攻略,1,1277,309,,,,,,,,e1
北東砦1410,未攻略,2,1280,352,,,,,,,,e1
北東砦1411,未攻略,2,1272,392,,,,,,,,e1
北東砦1434,未攻略,1,444,2,,,,,,,,e1
北東砦1435,未攻略,2,483,4,,,,,,,,e1
北東砦1436,未攻略,5,575,0,,,,,,,,e1
北東砦1437,未攻略,1,663,4,,,,,,,,e1
北東砦1438,未攻略,3,964,2,,,,,,,,e1
北東砦432,未攻略,3,415,23,,,,,,,,e1
北東砦433,未攻略,3,418,66,,,,,,,,e1
北東砦434,未攻略,2,417,113,,,,,,,,e1
北東砦435,未攻略,1,417,156,,,,,,,,e1
北東砦436,未攻略,1,420,195,,,,,,,,e1
北東砦437,未攻略,3,415,242,,,,,,,,e1
北東砦438,未攻略,5,417,286,,,,,,,,e1
北東砦439,未攻略,3,417,333,,,,,,,,e1
北東砦440,未攻略,2,416,372,,,,,,,,e1
北東砦461,未攻略,5,440,48,,,,,,,,e1
北東砦462,未攻略,1,437,91,,,,,,,,e1
北東砦463,未攻略,3,441,132,,,,,,,,e1
北東砦464,未攻略,4,440,173,,,,,,,,e1
北東砦465,未攻略,1,441,221,,,,,,,,e1
北東砦466,未攻略,1,443,264,,,,,,,,e1
北東砦467,未攻略,2,440,310,,,,,,,,e1
北東砦468,未攻略,3,438,354,,,,,,,,e1
北東砦469,未攻略,5,444,395,,,,,,,,e1
北東砦490,未攻略,4,466,22,,,,,,,,e1
北東砦491,未攻略,4,462,68,,,,,,,,e1
北東砦492,未攻略,3,461,108,,,,,,,,e1
北東砦493,未攻略,1,464,155,,,,,,,,e1
北東砦494,未攻略,1,459,197,,,,,,,,e1
北東砦495,未攻略,1,463,245,,,,,,,,e1
北東砦496,未攻略,3,460,288,,,,,,,,e1
北東砦497,未攻略,2,463,330,,,,,,,,e1
北東砦498,未攻略,5,460,372,,,,,,,,e1
北東砦519,未攻略,5,480,47,,,,,,,,e1
北東砦520,未攻略,1,482,91,,,,,,,,e1
北東砦521,未攻略,2,482,131,,,,,,,,e1
北東砦522,未攻略,3,481,173,,,,,,,,e1
北東砦523,未攻略,5,487,216,,,,,,,,e1
北東砦524,未攻略,3,487,265,,,,,,,,e1
北東砦525,未攻略,3,486,311,,,,,,,,e1
北東砦526,未攻略,1,480,355,,,,,,,,e1
北東砦527,未攻略,1,486,392,,,,,,,,e1
北東砦548,未攻略,2,508,21,,,,,,,,e1
北東砦549,未攻略,4,504,70,,,,,,,,e1
北東砦550,未攻略,4,506,113,,,,,,,,e1
北東砦551,未攻略,2,510,152,,,,,,,,e1
北東砦552,未攻略,1,510,197,,,,,,,,e1
北東砦553,未攻略,1,504,245,,,,,,,,e1
北東砦554,未攻略,1,503,289,,,,,,,,e1
北東砦555,未攻略,3,503,326,,,,,,,,e1
北東砦556,未攻略,1,506,374,,,,,,,,e1
北東砦573,未攻略,5,527,42,,,,,,,,e1
北東砦574,未攻略,1,527,86,,,,,,,,e1
北東砦575,未攻略,3,531,130,,,,,,,,e1
北東砦576,未攻略,1,526,172,,,,,,,,e1
北東砦577,未攻略,3,527,216,,,,,,,,e1
北東砦578,未攻略,2,526,266,,,,,,,,e1
北東砦579,未攻略,2,527,304,,,,,,,,e1
北東砦580,未攻略,1,530,355,,,,,,,,e1
北東砦581,未攻略,4,525,395,,,,,,,,e1
北東砦599,未攻略,1,551,20,,,,,,,,e1
北東砦600,未攻略,2,552,70,,,,,,,,e1
北東砦601,未攻略,2,549,113,,,,,,,,e1
北東砦602,未攻略,3,551,158,,,,,,,,e1
北東砦603,未攻略,4,549,202,,,,,,,,e1
北東砦604,未攻略,3,549,244,,,,,,,,e1
北東砦605,未攻略,2,547,283,,,,,,,,e1
北東砦606,未攻略,4,547,334,,,,,,,,e1
北東砦607,未攻略,1,547,378,,,,,,,,e1
北東砦624,未攻略,5,575,47,,,,,,,,e1
北東砦625,未攻略,2,570,90,,,,,,,,e1
北東砦626,未攻略,3,571,130,,,,,,,,e1
北東砦627,未攻略,5,575,178,,,,,,,,e1
北東砦628,未攻略,5,576,223,,,,,,,,e1
北東砦629,未攻略,3,571,267,,,,,,,,e1
北東砦630,未攻略,1,571,310,,,,,,,,e1
北東砦631,未攻略,5,576,354,,,,,,,,e1
北東砦632,未攻略,3,575,394,,,,,,,,e1
北東砦650,未攻略,3,593,24,,,,,,,,e1
北東砦651,未攻略,3,598,66,,,,,,,,e1
北東砦652,未攻略,2,596,106,,,,,,,,e1
北東砦653,未攻略,3,598,157,,,,,,,,e1
北東砦654,未攻略,3,591,194,,,,,,,,e1
北東砦655,未攻略,1,598,242,,,,,,,,e1
北東砦656,未攻略,3,592,289,,,,,,,,e1
北東砦657,未攻略,3,596,334,,,,,,,,e1
北東砦658,未攻略,2,592,378,,,,,,,,e1
北東砦675,未攻略,1,616,40,,,,,,,,e1
北東砦676,未攻略,1,618,85,,,,,,,,e1
北東砦677,未攻略,1,617,132,,,,,,,,e1
北東砦678,未攻略,2,616,180,,,,,,,,e1
北東砦679,未攻略,2,620,223,,,,,,,,e1
北東砦680,未攻略,4,619,262,,,,,,,,e1
北東砦681,未攻略,2,613,308,,,,,,,,e1
北東砦682,未攻略,2,619,354,,,,,,,,e1
北東砦683,未攻略,3,618,399,,,,,,,,e1
北東砦701,未攻略,5,641,21,,,,,,,,e1
北東砦702,未攻略,3,639,65,,,,,,,,e1
北東砦703,未攻略,2,641,112,,,,,,,,e1
北東砦704,未攻略,2,640,151,,,,,,,,e1
北東砦705,未攻略,4,642,194,,,,,,,,e1
北東砦706,未攻略,1,640,243,,,,,,,,e1
北東砦707,未攻略,1,635,283,,,,,,,,e1
北東砦708,未攻略,2,636,333,,,,,,,,e1
北東砦709,未攻略,2,634,372,,,,,,,,e1
北東砦726,未攻略,4,657,46,,,,,,,,e1
北東砦727,未攻略,1,658,86,,,,,,,,e1
北東砦728,未攻略,2,662,133,,,,,,,,e1
北東砦729,未攻略,3,659,178,,,,,,,,e1
北東砦730,未攻略,2,661,220,,,,,,,,e1
北東砦731,未攻略,2,661,266,,,,,,,,e1
北東砦732,未攻略,4,658,312,,,,,,,,e1
北東砦733,未攻略,3,661,351,,,,,,,,e1
北東砦734,未攻略,3,660,393,,,,,,,,e1
北東砦755,未攻略,4,681,25,,,,,,,,e1
北東砦756,未攻略,5,684,65,,,,,,,,e1
北東砦757,未攻略,1,686,107,,,,,,,,e1
北東砦758,未攻略,2,685,155,,,,,,,,e1
北東砦759,未攻略,3,681,201,,,,,,,,e1
北東砦760,未攻略,2,679,241,,,,,,,,e1
北東砦761,未攻略,3,680,285,,,,,,,,e1
北東砦762,未攻略,5,682,328,,,,,,,,e1
北東砦763,未攻略,3,681,376,,,,,,,,e1
北東砦784,未攻略,4,700,43,,,,,,,,e1
北東砦785,未攻略,2,703,84,,,,,,,,e1
北東砦786,未攻略,5,704,132,,,,,,,,e1
北東砦787,未攻略,1,704,177,,,,,,,,e1
北東砦788,未攻略,4,700,221,,,,,,,,e1
北東砦789,未攻略,1,704,266,,,,,,,,e1
北東砦790,未攻略,3,707,312,,,,,,,,e1
北東砦791,未攻略,1,704,356,,,,,,,,e1
北東砦792,未攻略,5,702,394,,,,,,,,e1
北東砦813,未攻略,3,724,19,,,,,,,,e1
北東砦814,未攻略,3,728,62,,,,,,,,e1
北東砦815,未攻略,2,724,114,,,,,,,,e1
北東砦816,未攻略,1,727,151,,,,,,,,e1
北東砦817,未攻略,3,723,196,,,,,,,,e1
北東砦818,未攻略,3,723,241,,,,,,,,e1
北東砦819,未攻略,5,727,287,,,,,,,,e1
北東砦820,未攻略,1,722,330,,,,,,,,e1
北東砦821,未攻略,2,730,373,,,,,,,,e1
北東砦840,未攻略,5,752,41,,,,,,,,e1
北東砦841,未攻略,3,752,85,,,,,,,,e1
北東砦842,未攻略,4,750,128,,,,,,,,e1
北東砦843,未攻略,1,748,178,,,,,,,,e1
北東砦844,未攻略,2,749,222,,,,,,,,e1
北東砦845,未攻略,5,751,264,,,,,,,,e1
北東砦846,未攻略,3,752,307,,,,,,,,e1
北東砦847,未攻略,5,751,348,,,,,,,,e1
北東砦848,未攻略,1,744,396,,,,,,,,e1
北東砦866,未攻略,2,772,21,,,,,,,,e1
北東砦867,未攻略,2,774,62,,,,,,,,e1
北東砦868,未攻略,3,770,113,,,,,,,,e1
北東砦869,未攻略,1,774,156,,,,,,,,e1
北東砦870,未攻略,4,769,199,,,,,,,,e1
北東砦871,未攻略,5,769,244,,,,,,,,e1
北東砦872,未攻略,3,770,284,,,,,,,,e1
北東砦873,未攻略,2,774,327,,,,,,,,e1
北東砦874,未攻略,2,769,375,,,,,,,,e1
北東砦893,未攻略,5,796,84,,,,,,,,e1
北東砦894,未攻略,3,789,135,,,,,,,,e1
北東砦895,未攻略,4,794,180,,,,,,,,e1
北東砦896,未攻略,2,789,216,,,,,,,,e1
北東砦897,未攻略,3,790,265,,,,,,,,e1
北東砦898,未攻略,2,793,308,,,,,,,,e1
北東砦899,未攻略,4,788,349,,,,,,,,e1
北東砦900,未攻略,3,794,393,,,,,,,,e1
北東砦918,未攻略,1,814,113,,,,,,,,e1
北東砦919,未攻略,5,816,158,,,,,,,,e1
北東砦920,未攻略,3,818,196,,,,,,,,e1
北東砦921,未攻略,4,813,239,,,,,,,,e1
北東砦922,未攻略,3,811,283,,,,,,,,e1
北東砦923,未攻略,1,812,326,,,,,,,,e1
北東砦924,未攻略,5,814,377,,,,,,,,e1
北東砦943,未攻略,4,834,86,,,,,,,,e1
北東砦944,未攻略,1,840,133,,,,,,,,e1
北東砦945,未攻略,1,836,179,,,,,,,,e1
北東砦946,未攻略,3,836,217,,,,,,,,e1
北東砦947,未攻略,2,840,260,,,,,,,,e1
北東砦948,未攻略,4,833,312,,,,,,,,e1
北東砦949,未攻略,5,838,352,,,,,,,,e1
北東砦950,未攻略,5,838,394,,,,,,,,e1
北東砦971,未攻略,1,862,107,,,,,,,,e1
北東砦972,未攻略,3,856,158,,,,,,,,e1
北東砦973,未攻略,2,856,199,,,,,,,,e1
北東砦974,未攻略,4,862,242,,,,,,,,e1
北東砦975,未攻略,3,854,290,,,,,,,,e1
北東砦976,未攻略,5,861,331,,,,,,,,e1
北東砦977,未攻略,5,861,377,,,,,,,,e1
北東砦998,未攻略,1,879,89,,,,,,,,e1
北東砦999,未攻略,5,882,129,,,,,,,,e1
洛陽,未攻略,9,0,0,,,,,,,,e1
南西砦1,未攻略,2,-22,-243,,,,,,,,e1
南西砦111,未攻略,4,-155,-245,,,,,,,,e1
南西砦112,未攻略,5,-151,-289,,,,,,,,e1
南西砦113,未攻略,2,-151,-326,,,,,,,,e1
南西砦114,未攻略,5,-157,-375,,,,,,,,e1
南西砦135,未攻略,2,-178,-216,,,,,,,,e1
南西砦136,未攻略,3,-179,-265,,,,,,,,e1
南西砦137,未攻略,3,-178,-304,,,,,,,,e1
南西砦138,未攻略,2,-179,-348,,,,,,,,e1
南西砦139,未攻略,3,-173,-395,,,,,,,,e1
南西砦1432,未攻略,4,-216,-4,,,,,,,,e1
南西砦1433,未攻略,2,-264,-1,,,,,,,,e1
南西砦1434,未攻略,2,-394,-2,,,,,,,,e1
南西砦1437,未攻略,3,-1,-307,,,,,,,,e1
南西砦157,未攻略,5,-199,-246,,,,,,,,e1
南西砦158,未攻略,1,-198,-287,,,,,,,,e1
南西砦159,未攻略,3,-196,-326,,,,,,,,e1
南西砦160,未攻略,2,-201,-374,,,,,,,,e1
南西砦17,未攻略,3,-40,-216,,,,,,,,e1
南西砦179,未攻略,3,-221,-45,,,,,,,,e1
南西砦18,未攻略,1,-42,-265,,,,,,,,e1
南西砦180,未攻略,1,-221,-88,,,,,,,,e1
南西砦181,未攻略,2,-223,-128,,,,,,,,e1
南西砦182,未攻略,5,-219,-174,,,,,,,,e1
南西砦183,未攻略,1,-218,-222,,,,,,,,e1
南西砦184,未攻略,3,-218,-267,,,,,,,,e1
南西砦185,未攻略,1,-218,-311,,,,,,,,e1
南西砦186,未攻略,2,-220,-351,,,,,,,,e1
南西砦187,未攻略,2,-222,-399,,,,,,,,e1
南西砦19,未攻略,4,-48,-308,,,,,,,,e1
南西砦2,未攻略,3,-20,-284,,,,,,,,e1
南西砦20,未攻略,3,-46,-355,,,,,,,,e1
南西砦205,未攻略,2,-244,-22,,,,,,,,e1
南西砦206,未攻略,2,-244,-65,,,,,,,,e1
南西砦207,未攻略,3,-243,-112,,,,,,,,e1
南西砦208,未攻略,3,-246,-152,,,,,,,,e1
南西砦209,未攻略,3,-241,-202,,,,,,,,e1
南西砦21,未攻略,1,-40,-400,,,,,,,,e1
南西砦210,未攻略,1,-242,-241,,,,,,,,e1
南西砦211,未攻略,2,-244,-286,,,,,,,,e1
南西砦212,未攻略,4,-240,-329,,,,,,,,e1
南西砦213,未攻略,1,-242,-371,,,,,,,,e1
南西砦232,未攻略,2,-266,-48,,,,,,,,e1
南西砦233,未攻略,1,-260,-89,,,,,,,,e1
南西砦234,未攻略,3,-263,-136,,,,,,,,e1
南西砦235,未攻略,2,-266,-172,,,,,,,,e1
南西砦236,未攻略,1,-266,-222,,,,,,,,e1
南西砦237,未攻略,2,-268,-261,,,,,,,,e1
南西砦238,未攻略,4,-261,-305,,,,,,,,e1
南西砦239,未攻略,3,-268,-353,,,,,,,,e1
南西砦240,未攻略,1,-263,-398,,,,,,,,e1
南西砦258,未攻略,3,-288,-20,,,,,,,,e1
南西砦259,未攻略,2,-284,-62,,,,,,,,e1
南西砦260,未攻略,3,-289,-114,,,,,,,,e1
南西砦261,未攻略,5,-289,-154,,,,,,,,e1
南西砦262,未攻略,1,-287,-196,,,,,,,,e1
南西砦263,未攻略,3,-285,-246,,,,,,,,e1
南西砦264,未攻略,2,-282,-283,,,,,,,,e1
南西砦265,未攻略,3,-288,-334,,,,,,,,e1
南西砦266,未攻略,3,-284,-376,,,,,,,,e1
南西砦287,未攻略,1,-310,-41,,,,,,,,e1
南西砦288,未攻略,4,-312,-84,,,,,,,,e1
南西砦289,未攻略,2,-311,-131,,,,,,,,e1
南西砦290,未攻略,2,-307,-180,,,,,,,,e1
南西砦291,未攻略,2,-308,-223,,,,,,,,e1
南西砦292,未攻略,1,-305,-263,,,,,,,,e1
南西砦293,未攻略,1,-305,-306,,,,,,,,e1
南西砦294,未攻略,2,-312,-352,,,,,,,,e1
南西砦295,未攻略,4,-309,-400,,,,,,,,e1
南西砦3,未攻略,2,-22,-334,,,,,,,,e1
南西砦316,未攻略,1,-328,-18,,,,,,,,e1
南西砦317,未攻略,5,-330,-64,,,,,,,,e1
南西砦318,未攻略,2,-330,-111,,,,,,,,e1
南西砦319,未攻略,3,-326,-151,,,,,,,,e1
南西砦32,未攻略,2,-69,-241,,,,,,,,e1
南西砦320,未攻略,1,-334,-195,,,,,,,,e1
南西砦321,未攻略,1,-329,-240,,,,,,,,e1
南西砦322,未攻略,2,-329,-285,,,,,,,,e1
南西砦323,未攻略,1,-331,-333,,,,,,,,e1
南西砦324,未攻略,2,-332,-371,,,,,,,,e1
南西砦33,未攻略,4,-67,-287,,,,,,,,e1
南西砦34,未攻略,1,-63,-326,,,,,,,,e1
南西砦345,未攻略,4,-356,-45,,,,,,,,e1
南西砦346,未攻略,1,-351,-85,,,,,,,,e1
南西砦347,未攻略,1,-348,-133,,,,,,,,e1
南西砦348,未攻略,1,-348,-180,,,,,,,,e1
南西砦349,未攻略,2,-348,-220,,,,,,,,e1
南西砦35,未攻略,2,-64,-378,,,,,,,,e1
南西砦350,未攻略,1,-355,-264,,,,,,,,e1
南西砦351,未攻略,3,-355,-309,,,,,,,,e1
南西砦352,未攻略,1,-349,-348,,,,,,,,e1
南西砦353,未攻略,3,-351,-396,,,,,,,,e1
南西砦374,未攻略,2,-372,-18,,,,,,,,e1
