NPC名	X座標	Y座標	★
南西砦266	-284	-376	★3
南西砦287	-310	-41	★1
南西砦288	-312	-84	★4
南西砦289	-311	-131	★2
南西砦290	-307	-180	★2
南西砦291	-308	-223	★2
南西砦292	-305	-263	★1
南西砦293	-305	-306	★1
南西砦294	-312	-352	★2
南西砦295	-309	-400	★4
南西砦3	-22	-334	★2
南西砦316	-328	-18	★1
南西砦317	-330	-64	★5
南西砦318	-330	-111	★2
南西砦319	-326	-151	★3
南西砦32	-69	-241	★2
南西砦320	-334	-195	★1
南西砦321	-329	-240	★1
南西砦322	-329	-285	★2
南西砦323	-331	-333	★1
南西砦324	-332	-371	★2
南西砦33	-67	-287	★4
南西砦34	-63	-326	★1
南西砦345	-356	-45	★4
南西砦346	-351	-85	★1
南西砦347	-348	-133	★1
南西砦348	-348	-180	★1
南西砦349	-348	-220	★2
南西砦35	-64	-378	★2
南西砦350	-355	-264	★1
南西砦351	-355	-309	★3
南西砦352	-349	-348	★1
南西砦353	-351	-396	★3
南西砦374	-372	-18	★2
南西砦375	-373	-64	★4
南西砦376	-374	-111	★2
南西砦377	-377	-157	★1
南西砦378	-375	-194	★3
南西砦379	-378	-245	★1
南西砦380	-378	-284	★3
南西砦381	-371	-334	★5
南西砦382	-372	-370	★2
南西砦4	-23	-378	★3
南西砦403	-399	-44	★2
南西砦404	-400	-90	★1
南西砦405	-399	-130	★3
南西砦406	-399	-175	★1
南西砦407	-392	-216	★2
南西砦408	-397	-262	★5
南西砦409	-395	-305	★3
南西砦410	-393	-352	★3
南西砦411	-395	-399	★1
南西砦48	-91	-219	★3
南西砦49	-87	-260	★3
南西砦50	-86	-310	★2
南西砦51	-90	-354	★2
南西砦52	-85	-396	★2
南西砦67	-113	-238	★2
南西砦68	-114	-290	★5
南西砦69	-111	-329	★3
南西砦70	-107	-372	★5
南西砦86	-134	-218	★3
南西砦87	-133	-268	★3
南西砦88	-136	-312	★1
南西砦89	-128	-348	★3
南西砦90	-133	-397	★1
南東砦1	264	-4	★5
南東砦10	19	-289	★2
南東砦11	23	-326	★1
南東砦119	156	-245	★5
南東砦12	21	-374	★3
南東砦120	156	-283	★4
南東砦121	151	-328	★3
南東砦122	153	-371	★3
南東砦143	174	-222	★4
南東砦144	178	-265	★3
南東砦1440	4	-221	★3
南東砦1441	4	-265	★2
南東砦1442	3	-355	★2
南東砦1443	4	-393	★3
南東砦145	180	-307	★5
南東砦146	173	-356	★3
南東砦147	175	-396	★3
南東砦165	197	-238	★3
南東砦166	201	-288	★2
南東砦167	201	-326	★1
南東砦168	200	-376	★3
南東砦187	217	-41	★1
南東砦188	219	-87	★1
南東砦189	216	-129	★3
南東砦190	223	-179	★1
南東砦191	218	-216	★5
南東砦192	221	-266	★4
南東砦193	221	-309	★4
南東砦194	217	-349	★1
南東砦195	222	-394	★3
南東砦2	309	-1	★4
南東砦213	246	-19	★3
南東砦214	244	-64	★1
南東砦215	240	-109	★4
南東砦216	243	-151	★2
南東砦217	241	-202	★2
南東砦218	244	-243	★4
南東砦219	243	-283	★3
南東砦220	245	-329	★2
南東砦221	239	-372	★1
南東砦240	266	-48	★3
南東砦241	267	-86	★2
南東砦242	266	-130	★2
南東砦243	266	-180	★3
南東砦244	267	-216	★2
南東砦245	260	-268	★5
南東砦246	260	-307	★2
南東砦247	268	-353	★1
南東砦248	268	-400	★2
南東砦25	40	-220	★3
南東砦26	47	-268	★1
南東砦266	290	-25	★5
南東砦267	289	-68	★2
南東砦268	287	-109	★3
南東砦269	289	-150	★3
南東砦27	41	-311	★3
南東砦270	282	-201	★2
南東砦271	290	-244	★1
南東砦272	290	-284	★4
南東砦273	288	-330	★1
南東砦274	284	-375	★5
南東砦28	46	-354	★5
南東砦29	45	-395	★3
南東砦295	304	-41	★3
南東砦296	306	-87	★2
南東砦297	309	-134	★1
南東砦298	305	-175	★1
南東砦299	309	-216	★3
南東砦3	400	-3	★1
南東砦300	304	-264	★3
南東砦301	307	-311	★5
南東砦302	312	-355	★2
南東砦303	308	-398	★3
南東砦324	327	-19	★5
南東砦325	329	-62	★4
南東砦326	331	-114	★2
南東砦327	328	-152	★1
南東砦328	327	-195	★3
南東砦329	332	-240	★3
南東砦330	334	-287	★5
南東砦331	329	-331	★5
南東砦332	326	-375	★1
南東砦353	349	-45	★1
南東砦354	352	-89	★4
南東砦355	348	-131	★1
南東砦356	354	-178	★2
南東砦357	352	-221	★1
南東砦358	353	-261	★3
南東砦359	348	-311	★2
南東砦360	353	-351	★5
南東砦361	352	-398	★3
南東砦382	371	-19	★4
南東砦383	374	-62	★3
南東砦384	371	-107	★4
南東砦385	378	-153	★1
南東砦386	375	-199	★4
南東砦387	376	-239	★4
南東砦388	372	-287	★2
南東砦389	378	-333	★1
南東砦390	374	-376	★4
南東砦40	62	-245	★5
南東砦41	69	-290	★1
南東砦411	398	-48	★2
南東砦412	396	-88	★3
南東砦413	394	-136	★1
南東砦414	399	-176	★2
南東砦415	400	-223	★2
南東砦416	396	-265	★5
南東砦417	398	-304	★3
南東砦418	393	-352	★1
南東砦419	394	-393	★2
南東砦42	64	-327	★1
南東砦43	65	-375	★2
南東砦56	86	-224	★1
南東砦57	90	-264	★5
南東砦58	85	-309	★4
南東砦59	84	-356	★3
南東砦60	90	-395	★3
南東砦75	114	-246	★1
南東砦76	107	-284	★1
南東砦77	110	-331	★3
南東砦78	114	-372	★1
南東砦9	26	-245	★3
南東砦94	136	-220	★3
南東砦95	133	-263	★5
南東砦96	128	-305	★4
南東砦97	134	-353	★2
南東砦98	130	-400	★5
北西砦1	-4	264	★3
北西砦10	-26	371	★3
北西砦117	-157	244	★4
北西砦118	-157	286	★3
北西砦119	-158	330	★3
北西砦120	-153	370	★3
北西砦141	-173	220	★5
北西砦142	-173	261	★5
北西砦143	-173	304	★3
北西砦1438	-312	2	★4
北西砦1439	-348	0	★3
北西砦144	-180	352	★3
北西砦145	-177	397	★5
北西砦163	-194	243	★3
北西砦164	-196	285	★1
北西砦165	-198	334	★1
北西砦166	-195	377	★3
北西砦185	-222	45	★1
北西砦186	-217	90	★3
北西砦187	-222	133	★2
北西砦188	-216	177	★5
北西砦189	-216	220	★2
北西砦190	-219	264	★2
北西砦191	-220	308	★3
北西砦192	-217	352	★1
北西砦193	-222	397	★1
北西砦2	-2	354	★2
北西砦211	-246	18	★4
北西砦212	-240	70	★1
北西砦213	-245	112	★1
北西砦214	-243	154	★4
北西砦215	-244	201	★5
北西砦216	-246	240	★1
北西砦217	-242	289	★1
北西砦218	-238	331	★3
北西砦219	-239	377	★1
北西砦23	-46	217	★3
北西砦238	-260	44	★2
北西砦239	-268	85	★1
北西砦24	-42	265	★4
北西砦240	-267	130	★2
北西砦241	-267	176	★2
北西砦242	-267	222	★2
北西砦243	-266	262	★2
北西砦244	-262	312	★4
北西砦245	-260	352	★2
北西砦246	-266	396	★1
北西砦25	-48	312	★3
北西砦26	-41	350	★1
北西砦264	-287	21	★2
北西砦265	-287	68	★3
北西砦266	-284	114	★5
北西砦267	-289	158	★1
北西砦268	-285	200	★1
北西砦269	-289	241	★2
北西砦27	-44	393	★2
北西砦270	-290	288	★3
北西砦271	-286	334	★4
北西砦272	-286	376	★1
北西砦293	-304	47	★3
北西砦294	-309	89	★2
北西砦295	-305	136	★3
北西砦296	-310	175	★4
北西砦297	-309	218	★2
北西砦298	-306	265	★5
北西砦299	-306	307	★2
北西砦300	-306	350	★2
北西砦301	-308	398	★1
北西砦322	-333	20	★1
北西砦323	-333	64	★1
北西砦324	-332	113	★2
北西砦325	-333	151	★2
北西砦326	-328	194	★2
北西砦327	-326	240	★5
北西砦328	-331	285	★1
北西砦329	-333	331	★3
北西砦330	-334	377	★5
北西砦351	-348	45	★4
北西砦352	-354	87	★3
北西砦353	-350	128	★1
北西砦354	-350	179	★2
北西砦355	-356	222	★3
北西砦356	-353	268	★2
北西砦357	-355	308	★2
北西砦358	-355	349	★2
北西砦359	-348	395	★3
北西砦38	-68	246	★5
北西砦380	-374	22	★2
北西砦381	-378	63	★2
北西砦382	-377	112	★3
北西砦383	-376	156	★4
北西砦384	-375	194	★4
北西砦385	-372	245	★2
北西砦386	-373	289	★5
北西砦387	-370	334	★2
北西砦388	-371	370	★3
北西砦39	-64	286	★4
北西砦40	-67	334	★2
北西砦409	-398	46	★1
北西砦41	-70	376	★1
北西砦410	-400	84	★3
北西砦411	-392	130	★1
北西砦412	-392	172	★3
北西砦413	-394	220	★1
北西砦414	-395	265	★1
北西砦415	-394	311	★2
北西砦416	-393	350	★1
北西砦417	-399	394	★2
北西砦54	-87	224	★2
北西砦55	-84	267	★2
北西砦56	-90	305	★4
北西砦57	-86	356	★1
北西砦58	-89	396	★1
北西砦7	-23	241	★3
北西砦73	-111	243	★2
北西砦74	-112	289	★4
北西砦75	-112	329	★2
北西砦76	-114	372	★4
北西砦8	-21	288	★2
北西砦9	-25	329	★3
北西砦92	-132	217	★2
北西砦93	-129	260	★4
北西砦94	-129	311	★1
北西砦95	-133	350	★5
北西砦96	-135	398	★2
北東砦1	20	243	★5
北東砦111	152	243	★3
北東砦112	157	287	★1
北東砦113	157	332	★4
北東砦114	154	371	★1
北東砦135	174	219	★2
北東砦136	172	264	★3
北東砦137	175	308	★3
北東砦138	174	353	★1
北東砦139	173	393	★4
北東砦1432	223	2	★2
北東砦1433	354	1	★3
北東砦1439	2	220	★3
北東砦1440	3	304	★2
北東砦1441	0	395	★1
北東砦157	197	243	★3
北東砦158	197	288	★1
北東砦159	194	332	★5
北東砦160	199	373	★3
北東砦17	41	223	★2
北東砦179	224	47	★3
北東砦18	44	261	★3
北東砦180	224	92	★2
北東砦181	216	134	★1
北東砦182	217	178	★2
北東砦183	220	224	★3
北東砦184	217	264	★5
北東砦185	219	311	★1
北東砦186	223	356	★2
北東砦187	223	394	★4
北東砦19	45	308	★3
北東砦2	22	282	★4
北東砦20	41	353	★5
北東砦205	243	23	★4
北東砦206	243	69	★1
北東砦207	238	110	★5
北東砦208	241	158	★2
北東砦209	238	197	★3
北東砦21	44	399	★1
北東砦210	246	241	★4
北東砦211	243	282	★1
北東砦212	246	333	★5
北東砦213	241	375	★2
北東砦232	261	46	★2
北東砦233	261	87	★3
北東砦234	260	129	★3
北東砦235	267	179	★2
北東砦236	262	220	★2
北東砦237	268	266	★3
北東砦238	268	310	★3
北東砦239	266	350	★2
北東砦240	268	395	★3
北東砦258	287	23	★5
北東砦259	283	62	★3
北東砦260	283	112	★2
北東砦261	282	158	★3
北東砦262	282	199	★4
北東砦263	284	241	★2
北東砦264	289	286	★2
北東砦265	288	327	★1
北東砦266	290	376	★4
北東砦287	310	45	★1
北東砦288	306	92	★4
北東砦289	304	131	★3
北東砦290	305	174	★1
北東砦291	308	222	★4
北東砦292	308	267	★3
北東砦293	311	308	★3
北東砦294	304	350	★3
北東砦295	308	393	★4
北東砦3	19	334	★1
北東砦316	326	25	★2
北東砦317	327	68	★2
北東砦318	331	106	★3
北東砦319	332	154	★2
北東砦32	64	241	★2
北東砦320	328	200	★1
北東砦321	331	245	★1
北東砦322	331	290	★1
北東砦323	328	329	★1
北東砦324	328	376	★2
北東砦33	68	287	★1
北東砦34	67	327	★1
北東砦345	353	47	★2
北東砦346	353	89	★1
北東砦347	352	135	★3
北東砦348	354	177	★1
北東砦349	353	216	★1
北東砦35	67	374	★2
北東砦350	354	261	★3
北東砦351	352	305	★5
北東砦352	355	349	★3
北東砦353	354	396	★2
北東砦374	373	24	★2
北東砦375	372	69	★4
北東砦376	378	112	★2
北東砦377	370	158	★2
北東砦378	376	201	★2
北東砦379	375	245	★1
北東砦380	372	288	★2
北東砦381	378	329	★1
北東砦382	371	377	★2
北東砦4	18	376	★1
北東砦403	395	46	★3
北東砦404	396	90	★3
北東砦405	395	135	★5
北東砦406	392	175	★1
北東砦407	393	217	★5
北東砦408	392	267	★5
北東砦409	394	307	★1
北東砦410	397	356	★2
北東砦411	393	399	★1
北東砦48	87	218	★2
北東砦49	90	263	★5
北東砦50	87	308	★2
北東砦51	84	348	★5
北東砦52	85	397	★4
北東砦67	112	242	★5
北東砦68	112	287	★4
北東砦69	109	333	★1
北東砦70	109	370	★1
北東砦86	136	224	★1
北東砦87	133	260	★1
北東砦88	134	307	★2
北東砦89	130	352	★2
北東砦90	130	396	★3
洛陽：南西砦125	-12	-156	★2
洛陽：南西砦126	-36	-156	★2
洛陽：南西砦127	-48	-156	★2
洛陽：南西砦128	-60	-156	★2
洛陽：南西砦129	-84	-156	★2
洛陽：南西砦130	-96	-156	★2
洛陽：南西砦131	-108	-156	★2
洛陽：南西砦132	-132	-156	★2
洛陽：南西砦133	-144	-156	★2
洛陽：南西砦134	-156	-156	★2
洛陽：南西砦164	-156	-12	★2
洛陽：南西砦165	-156	-36	★2
洛陽：南西砦166	-156	-48	★2
洛陽：南西砦167	-156	-60	★2
洛陽：南西砦168	-156	-84	★2
洛陽：南西砦169	-156	-96	★2
洛陽：南西砦170	-156	-108	★2
洛陽：南西砦171	-156	-132	★2
洛陽：南西砦172	-156	-144	★2
洛陽：南西砦200	-12	-132	★3
洛陽：南西砦201	-24	-132	★3
洛陽：南西砦202	-36	-132	★3
洛陽：南西砦203	-60	-132	★3
洛陽：南西砦204	-72	-132	★3
洛陽：南西砦205	-84	-132	★3
洛陽：南西砦206	-108	-132	★3
洛陽：南西砦207	-120	-132	★3
洛陽：南西砦208	-132	-132	★3
洛陽：南西砦233	-132	-12	★3
洛陽：南西砦234	-132	-24	★3
洛陽：南西砦235	-132	-36	★3
洛陽：南西砦236	-132	-60	★3
洛陽：南西砦237	-132	-72	★3
洛陽：南西砦238	-132	-84	★3
洛陽：南西砦239	-132	-108	★3
洛陽：南西砦240	-132	-120	★3
洛陽：南西砦264	-12	-108	★4
洛陽：南西砦265	-36	-108	★4
洛陽：南西砦266	-48	-108	★4
洛陽：南西砦267	-60	-108	★4
洛陽：南西砦268	-84	-108	★4
洛陽：南西砦269	-96	-108	★4
洛陽：南西砦270	-108	-108	★4
洛陽：南西砦291	-108	-12	★4
洛陽：南西砦292	-108	-36	★4
洛陽：南西砦293	-108	-48	★4
洛陽：南西砦294	-108	-60	★4
洛陽：南西砦295	-108	-84	★4
洛陽：南西砦296	-108	-96	★4
洛陽：南西砦315	-12	-84	★5
洛陽：南西砦316	-24	-84	★5
洛陽：南西砦317	-36	-84	★5
洛陽：南西砦318	-60	-84	★5
洛陽：南西砦319	-72	-84	★5
洛陽：南西砦320	-84	-84	★5
洛陽：南西砦336	-84	-12	★5
洛陽：南西砦337	-84	-24	★5
洛陽：南西砦338	-84	-36	★5
洛陽：南西砦339	-84	-60	★5
洛陽：南西砦340	-84	-72	★5
洛陽：南西砦37	-12	-180	★1
洛陽：南西砦38	-24	-180	★1
洛陽：南西砦39	-36	-180	★1
洛陽：南西砦40	-60	-180	★1
洛陽：南西砦41	-72	-180	★1
洛陽：南西砦42	-84	-180	★1
洛陽：南西砦43	-108	-180	★1
洛陽：南西砦44	-120	-180	★1
洛陽：南西砦45	-132	-180	★1
洛陽：南西砦46	-156	-180	★1
洛陽：南西砦47	-168	-180	★1
洛陽：南西砦48	-180	-180	★1
洛陽：南西砦82	-180	-12	★1
洛陽：南西砦83	-180	-24	★1
洛陽：南西砦84	-180	-36	★1
洛陽：南西砦85	-180	-60	★1
洛陽：南西砦86	-180	-72	★1
洛陽：南西砦87	-180	-84	★1
洛陽：南西砦88	-180	-108	★1
洛陽：南西砦89	-180	-120	★1
洛陽：南西砦90	-180	-132	★1
洛陽：南西砦91	-180	-156	★1
洛陽：南西砦92	-180	-168	★1
洛陽：南東砦114	156	-156	★2
洛陽：南東砦115	144	-156	★2
洛陽：南東砦116	132	-156	★2
洛陽：南東砦117	108	-156	★2
洛陽：南東砦118	96	-156	★2
洛陽：南東砦119	84	-156	★2
洛陽：南東砦120	60	-156	★2
洛陽：南東砦121	48	-156	★2
洛陽：南東砦122	36	-156	★2
洛陽：南東砦123	12	-156	★2
洛陽：南東砦124	0	-156	★2
洛陽：南東砦145	156	-12	★2
洛陽：南東砦146	156	-36	★2
洛陽：南東砦147	156	-48	★2
洛陽：南東砦148	156	-60	★2
洛陽：南東砦149	156	-84	★2
洛陽：南東砦150	156	-96	★2
洛陽：南東砦151	156	-108	★2
洛陽：南東砦152	156	-132	★2
洛陽：南東砦153	156	-144	★2
洛陽：南東砦191	132	-132	★3
洛陽：南東砦192	120	-132	★3
洛陽：南東砦193	108	-132	★3
洛陽：南東砦194	84	-132	★3
洛陽：南東砦195	72	-132	★3
洛陽：南東砦196	60	-132	★3
洛陽：南東砦197	36	-132	★3
洛陽：南東砦198	24	-132	★3
洛陽：南東砦199	12	-132	★3
洛陽：南東砦217	132	-12	★3
洛陽：南東砦218	132	-24	★3
洛陽：南東砦219	132	-36	★3
洛陽：南東砦220	132	-60	★3
洛陽：南東砦221	132	-72	★3
洛陽：南東砦222	132	-84	★3
洛陽：南東砦223	132	-108	★3
洛陽：南東砦224	132	-120	★3
洛陽：南東砦25	180	-180	★1
洛陽：南東砦256	108	-108	★4
洛陽：南東砦257	96	-108	★4
洛陽：南東砦258	84	-108	★4
洛陽：南東砦259	60	-108	★4
洛陽：南東砦26	168	-180	★1
洛陽：南東砦260	48	-108	★4
洛陽：南東砦261	36	-108	★4
洛陽：南東砦262	12	-108	★4
洛陽：南東砦263	0	-108	★4
洛陽：南東砦27	156	-180	★1
洛陽：南東砦278	108	-12	★4
洛陽：南東砦279	108	-36	★4
洛陽：南東砦28	132	-180	★1
洛陽：南東砦280	108	-48	★4
洛陽：南東砦281	108	-60	★4
洛陽：南東砦282	108	-84	★4
洛陽：南東砦283	108	-96	★4
洛陽：南東砦29	120	-180	★1
洛陽：南東砦30	108	-180	★1
洛陽：南東砦309	84	-84	★5
洛陽：南東砦31	84	-180	★1
洛陽：南東砦310	72	-84	★5
洛陽：南東砦311	60	-84	★5
洛陽：南東砦312	36	-84	★5
洛陽：南東砦313	24	-84	★5
洛陽：南東砦314	12	-84	★5
洛陽：南東砦32	72	-180	★1
洛陽：南東砦326	84	-12	★5
洛陽：南東砦327	84	-24	★5
洛陽：南東砦328	84	-36	★5
洛陽：南東砦329	84	-60	★5
洛陽：南東砦33	60	-180	★1
洛陽：南東砦330	84	-72	★5
洛陽：南東砦34	36	-180	★1
洛陽：南東砦35	24	-180	★1
洛陽：南東砦36	12	-180	★1
洛陽：南東砦60	180	-12	★1
洛陽：南東砦61	180	-24	★1
洛陽：南東砦62	180	-36	★1
洛陽：南東砦63	180	-60	★1
洛陽：南東砦64	180	-72	★1
洛陽：南東砦65	180	-84	★1
洛陽：南東砦66	180	-108	★1
洛陽：南東砦67	180	-120	★1
洛陽：南東砦68	180	-132	★1
洛陽：南東砦69	180	-156	★1
洛陽：南東砦70	180	-168	★1
洛陽：北西砦104	-12	156	★2
洛陽：北西砦105	-36	156	★2
洛陽：北西砦106	-48	156	★2
洛陽：北西砦107	-60	156	★2
洛陽：北西砦108	-84	156	★2
洛陽：北西砦109	-96	156	★2
洛陽：北西砦110	-108	156	★2
洛陽：北西砦111	-132	156	★2
洛陽：北西砦112	-144	156	★2
洛陽：北西砦113	-156	156	★2
洛陽：北西砦13	-12	180	★1
洛陽：北西砦14	-24	180	★1
洛陽：北西砦15	-36	180	★1
洛陽：北西砦154	-156	144	★2
洛陽：北西砦155	-156	132	★2
洛陽：北西砦156	-156	108	★2
洛陽：北西砦157	-156	96	★2
洛陽：北西砦158	-156	84	★2
洛陽：北西砦159	-156	60	★2
洛陽：北西砦16	-60	180	★1
洛陽：北西砦160	-156	48	★2
洛陽：北西砦161	-156	36	★2
洛陽：北西砦162	-156	12	★2
洛陽：北西砦163	-156	0	★2
洛陽：北西砦17	-72	180	★1
洛陽：北西砦18	-84	180	★1
